"school_name","country","facebook_url","fb_activity","instagram_url","linkedin_url","x_url","email_found_incidentally","confidence","notes"
"Primaria Maria Montessori (Statale)","Italy","https://www.facebook.com/people/Istituto-Comprensivo-Maria-Montessori/100063728014881","","https://www.instagram.com/ic_montessori_alcamo","","","","high","script pass: found on school website"
"Scuola dell'infanzia ""Frati Cappuccini"", dipende da IC Mazzini - Modugno (Statale)","Italy","https://www.facebook.com/profile.php","","https://www.instagram.com/icmazzinimodugnoba","","","baic847001@istruzione.it","high","script pass: found on school website"
"Scuola dell'infanzia ""H.C. Andersen"" (Statale)","Italy","http://www.facebook.com/2008/fbml","","https://www.instagram.com/istitutocomprensivopescara1","","","peic84000p@istruzione.it","high","script pass: found on school website"
"Scuola dell'Infanzia ""Arcobaleno"" (Statale)","Italy","","","https://www.instagram.com/quintocircolocesena","","","foee021005@istruzione.it","medium","script pass: found on school website"
"Scuola dell'infanzia e primaria IC S. G. Bosco-Benedetto XIII-Poggiorsini (Statale)","Italy","https://www.facebook.com/profile.php","","","","","","high","script pass: found on school website"
"Scuola dell'infanzia Ferrante Aporti (Statale)","Italy","https://www.facebook.com/people/Istituto-Comprensivo-Maria-Montessori/100063728014881","","https://www.instagram.com/ic_montessori_alcamo","","","","high","script pass: found on school website"
"Scuola primaria ""G. Mazzini"", dipende da IC Mazzini - Modugno (Statale)","Italy","https://www.facebook.com/profile.php","","https://www.instagram.com/icmazzinimodugnoba","","","baic847001@istruzione.it","high","script pass: found on school website"
"Primaria “M. Montessori” - SPES (Paritaria)","Italy","https://www.facebook.com/SpesPadova","","","","","","high","script pass: found on school website"
"Scuola secondaria di I grado IC Leonardo Sinisgalli (Statale)","Italy","https://www.facebook.com/ic.sinisgalli","","https://www.instagram.com/icsinisgalli","","","pzic87900x@istruzione.it","high","script pass: found on school website"
"Scuola Primaria plesso Fratte Rosa (Statale)","Italy","https://www.facebook.com/profile.php","","https://www.instagram.com/ic.g.binotti","","","psic83400e@istruzione.it","high","script pass: found on school website"
"Scuola Secondaria di 1° grado Maria Montessori (Paritaria)","Italy","https://www.facebook.com/scuolamontessoricomo","","https://www.instagram.com/montessoricomo","","","admissions@montessori.co.it","high","script pass: found on school website"
"Spazio Montessori, uno spazio per la famiglia","Italy","https://www.facebook.com/AssociazioneSpazioMontessori","","","","","","high","script pass: found on school website"
"スクルドエンジェル保育園そうま園","Japan","","","https://www.instagram.com/skuld.81","","","","medium","script pass: found on school website"
"anton nursery school","Japan","","","https://www.instagram.com/antonnurseryschool","","","","medium","script pass: found on school website"
"“Datemi Tempo"" (accreditato con Regione Autonoma Valle D’Aosta) - Servizio socio educativo di Agri Tata_Fattoria Sociale","Italy","https://www.facebook.com/p/Montessori-In-Valle-soc-Coop-Sociale-100046569109737","","https://www.instagram.com/montessorinvalle","","","ideainmovimento@gmail.com","high","script pass: found on school website"
"Scuola dell'infanzia paritaria M. Montessori gestita da Associazione Insieme donne (Paritaria)","Italy","https://www.facebook.com/share/1CGZ5Xo1ed","","https://instagram.com/scuolamontessoritorino","","","","high","script pass: found on school website"
"Scuola dell'infanzia “La Rotonda dei Bambini” (Paritaria)","Italy","https://www.facebook.com/cooperativasaba","","","","","","high","script pass: found on school website"
"Children’s House","Japan","https://www.facebook.com/pages/Childrens-House-Montessori-School/1563828170506663","","https://instagram.com/childrens_house","","","","high","script pass: found on school website"
"Scuola Montessori ""La casa di Irma"" (Privata)","Italy","https://www.facebook.com/SCUOLAMONTESSORICASAIRMA","","https://www.instagram.com/lacasadiirma","","","i.r.m.a.associazione@gmail.com","high","script pass: found on school website"
"Treehouse Montessori School","Japan","http://www.facebook.com/2008/fbml","","https://www.instagram.com/treehouse_montessori_yokohama","","","","high","script pass: found on school website"
"Chuo International School 新浦安キャンパス","Japan","https://www.facebook.com/chuointernationalschool","","http://www.instagram.com/chuo_international_school","","","","high","script pass: found on school website"
"Chuo International School東京キャンパス","Japan","https://www.facebook.com/chuointernationalschool","","http://www.instagram.com/chuo_international_school","","","","high","script pass: found on school website"
"Little Starfish International School","Japan","https://www.facebook.com/littlestarfish.international.school","","https://www.instagram.com/littlestarfishinternational","","","","high","script pass: found on school website"
"ハミンモンテッソーリスクール","Japan","http://www.facebook.com/MontessoriSchoolOsaka","","https://instagram.com/flyhummingbirds","","","","high","script pass: found on school website"
"富山モンテッソーリインターナショナルスクール","Japan","","","https://www.instagram.com/toyamamontessori","","","","medium","script pass: found on school website"
"SAKURA VALLEY MONTESSORI PRE-SCHOOL","Japan","http://www.facebook.com/2008/fbml","","http://www.instagram.com/sakuravalley","https://www.linkedin.com/company/sakura-valley-montessori-preschool","http://www.twitter.com/SakuraValleyjp","info@sakuravalley.com","high","script pass: found on school website"
"Great Pillars Academy International","Japan","https://www.facebook.com/greatpillarsacademyinternational","","","","","inquiry@gpa-international.com","high","script pass: found on school website"
"HUGキッズ 長堀橋園","Japan","https://www.facebook.com/HUG-384684051716402","","https://www.instagram.com/hugkids.manaberu","","","","high","script pass: found on school website"
"HUGキッズ 松屋町園","Japan","https://www.facebook.com/HUG-384684051716402","","https://www.instagram.com/hugkids.manaberu","","","","high","script pass: found on school website"
"Colegio Bilingue Montessori Cali","Colombia","https://www.facebook.com/Colegio-Biling%C3%BCe-Montessori-Cali-102434659804445","","https://www.instagram.com/montessoricali_","","","","high","script pass: found on school website"
"Montessori British School","Colombia","https://www.facebook.com/montessoribritishschool","","https://www.instagram.com/oficialmbs","","","admisiones@mbs.edu.co","high","script pass: found on school website"
"Montessorischool Borger","Netherlands","https://www.facebook.com/MontessorischoolBorger","","","","","montessoriborger@opoborger-odoorn.nl","high","script pass: found on school website"
"Montessorischool Stad","Netherlands","https://www.facebook.com/people/Montessorischool-Stad-Randstad/pfbid02cpBidBgFSnDtTrC5jwfsfa4KisABdYzUjF9v96mBtu8GvXHw7Nk2tveZepd2P9MDl","","","","","administratie@montessoristad.asg.nl","high","script pass: found on school website"
"Montessorischool De Plotter","Netherlands","https://www.facebook.com/deplotterdrachten","","","","","directie@deplotter.com","high","script pass: found on school website"
"Montessorischool Het Element","Netherlands","https://www.facebook.com/HetElement","","https://www.instagram.com/hetelementhoogeveen","https://www.linkedin.com/company/catent","","","high","script pass: found on school website"
"Montessori College Arnhem","Netherlands","https://www.facebook.com/montessoricollegearnhem","","https://www.instagram.com/montessoricollege_arnhem","","","montessori@montessoriarnhem.nl","high","script pass: found on school website"
"MontessorischoolParijsch","Netherlands","https://www.facebook.com/https","","","","","parijsch@opo-r.nl","high","script pass: found on school website"
"The Montessori School of Tokyo","Japan","https://www.facebook.com/MontessoriTokyo","","https://www.instagram.com/montessoritokyo","","","info@montessorijapan.com","high","script pass: found on school website"
"Montessori Kindcentrum Montijn","Netherlands","https://www.facebook.com/mkcmontijn","","https://www.instagram.com/MKC_Montijn","","","info@mkc-montijn.nl","high","script pass: found on school website"
"Montessorischool De Pas","Netherlands","https://www.facebook.com/pages/category/Elementary-School/Montessorischool-De-Pas-288719537852133","","","","","","high","script pass: found on school website"
"大阪モンテッソーリインターナショナルスクール","Japan","https://www.facebook.com/osaka.montessori","","","","","","high","script pass: found on school website"
"Het Koraal","Netherlands","https://www.facebook.com/share/p/1AT8FboVJn","","https://www.instagram.com/het_koraal_harderwijk","https://www.linkedin.com/company/9386396","","","high","script pass: found on school website"
"Montessori College Nijmegen-Groesbeek","Netherlands","https://www.facebook.com/verbaasjezelf","","https://www.instagram.com/verbaasjezelf","","https://twitter.com/verbaasjezelf","","high","script pass: found on school website"
"覚王山モンテッソーリ インターナショナルスクール","Japan","","","https://www.instagram.com/kakuozan_montessori_school","","","","medium","script pass: found on school website"
"奈良モンテッソーリ子どもの家","Japan","https://www.facebook.com/profile.php","","https://www.instagram.com/nara03montessori","","","","high","script pass: found on school website"
"Eerste Veluwse Montessorischool","Netherlands","https://www.facebook.com/EVMSnunspeet","","https://www.instagram.com/eersteveluwsemontessorischool","https://www.linkedin.com/company/eerste-veluwse-montessorischool","","","high","script pass: found on school website"
"Montessori Calmecac","Mexico","https://www.facebook.com/montessoricalmecac","","https://www.instagram.com/montessori_calmecac","","","theratio_interior@mail.com","high","script pass: found on school website"
"RSG Pantarijn, locatie MHV","Netherlands","https://www.facebook.com/PantarijnMHV","","https://www.instagram.com/pantarijnmhv","","","aniemarkt@pantarijn.nl","high","script pass: found on school website"
"Montessori Kincentrum","Netherlands","https://www.facebook.com/share/14VJZWih9ej","","https://www.instagram.com/novamundiwestervoort","","","","high","script pass: found on school website"
